gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,57-CD4-B_S45_L002,58-CD4-B_S49_L002,60-CD4-B_S53_L002,SRR6927754,SRR6927756
ENSMUSG00000033083,Tbc1d4,210789,"TBC1 domain family, member 4",2714.8274053640534,2.283599366252683,0.2849280128395127,8.014653748836318,1.1044771959114005e-15,7.452019689225399e-14,4238,4951,5644,441,803
ENSMUSG00000026285,Pdcd1,18566,programmed cell death 1,1266.306754876517,3.9533676246470035,0.49415428963920427,8.000269769050202,1.2414691614753208e-15,8.316057095321376e-14,1695,2799,2965,91,82
ENSMUSG00000030189,Ybx3,56449,Y box protein 3,1203.2338715197977,3.0960033873198123,0.38712113430329154,7.997505465289933,1.2696514112098761e-15,8.444088778410825e-14,2943,1741,2411,143,156
ENSMUSG00000014769,Psmb1,19170,"proteasome (prosome, macropain) subunit, beta type 1",1112.5637063334575,-3.614044505457759,0.4529789874497329,-7.978393271186358,1.4825039820502002e-15,9.789783387850649e-14,473,160,160,1195,2770
ENSMUSG00000024767,Otub1,107260,"OTU domain, ubiquitin aldehyde binding 1",255.92937861522904,-4.0114052102410644,0.5030637409879923,-7.973950184449515,1.5368150577660783e-15,1.0076961269619686e-13,45,40,52,159,955
ENSMUSG00000027852,Nras,18176,neuroblastoma ras oncogene,499.9153167815911,-2.7607227237009178,0.34626147622626646,-7.9729421643686065,1.5494069588285197e-15,1.008848125430234e-13,217,210,142,396,1381
ENSMUSG00000010406,Mrpl52,68836,mitochondrial ribosomal protein L52,328.4660656384295,-3.3386440065096643,0.42027101650026677,-7.9440262959640595,1.95722074531457e-15,1.2655334971961086e-13,70,118,73,346,796
ENSMUSG00000039943,Plcb4,18798,"phospholipase C, beta 4",496.7110415236438,3.13033311940696,0.39438757179154527,7.937200214466968,2.0679609399778977e-15,1.3188208432968635e-13,1502,736,734,37,110
ENSMUSG00000042312,S100a13,20196,S100 calcium binding protein A13,1167.3204185378536,1.5137741391743058,0.1907169893058985,7.9372799700938215,2.0666320992436077e-15,1.3188208432968635e-13,2216,1851,1888,264,624
ENSMUSG00000005087,Cd44,12505,CD44 antigen,4074.541637407671,2.3601326110454086,0.29927313013191165,7.88621621328024,3.1148674651114847e-15,1.972961290316533e-13,9296,6259,7303,708,965
ENSMUSG00000019256,Ahr,11622,aryl-hydrocarbon receptor,544.0447553317413,3.817823592269135,0.4853321635943238,7.866413723736537,3.649522115830778e-15,2.2959932716554306e-13,1410,818,1076,45,36
ENSMUSG00000026070,Il18r1,16182,interleukin 18 receptor 1,4933.859306735509,2.80577036786199,0.35942005819207323,7.806382264738806,5.885289635686545e-15,3.677713543481706e-13,15365,6321,7458,584,1041
ENSMUSG00000052776,Oas1a,246730,2'-5' oligoadenylate synthetase 1A,497.50840380703113,2.9820309441407655,0.3822111357068027,7.8020514463197275,6.090880485863865e-15,3.7808125469252297e-13,941,1060,852,60,80
ENSMUSG00000091491,Vmn2r97,627367,"vomeronasal 2, receptor 97",550.9237230910157,-6.54845882903481,0.8432447771906372,-7.765786407657005,8.114018995742833e-15,5.003286812540499e-13,23,16,16,1188,210
ENSMUSG00000023927,Satb1,20230,special AT-rich sequence binding protein 1,15478.642914402966,-1.638905668128637,0.21199006715781124,-7.731049336894594,1.0666367178899368e-14,6.533851631758685e-13,12747,9347,9735,10487,34337
ENSMUSG00000012443,Kif11,16551,kinesin family member 11,416.3111459791036,4.362151554614772,0.5643303391410114,7.729783873138149,1.0772932397644242e-14,6.555998271533695e-13,1453,535,630,23,22
ENSMUSG00000068923,Syt11,229521,synaptotagmin XI,2447.9245204375834,2.72751094829925,0.3551668028691765,7.679521076478287,1.596844432554874e-14,9.65468734514184e-13,5112,4197,4681,365,400
ENSMUSG00000029152,Ociad1,68095,OCIA domain containing 1,1161.1571842262138,-2.2883420164905064,0.2990933757704508,-7.650928445325285,1.995333556382509e-14,1.198616176998551e-12,596,411,715,928,2831
ENSMUSG00000024758,Rtn3,20168,reticulon 3,940.2405607489334,5.0645862392976655,0.6631235049911466,7.637470548363813,2.2153069110905057e-14,1.3222258108438268e-12,1855,1659,2257,40,12
ENSMUSG00000030451,Herc2,15204,HECT and RLD domain containing E3 ubiquitin protein ligase 2,2997.737393603172,-2.8017355729023214,0.36723708124362464,-7.629228408564911,2.3616289453842742e-14,1.4005813446161133e-12,1536,636,1237,2244,8677
ENSMUSG00000048218,Amigo2,105827,adhesion molecule with Ig like domain 2,773.9482811063175,-2.2688128383911605,0.29831524658428415,-7.605420320848885,2.8397942126591165e-14,1.673501513548673e-12,324,427,387,716,1638
ENSMUSG00000049932,H2ax,15270,H2A.X variant histone,1269.073726389598,1.6831418333198107,0.22212157595756266,7.577570193547441,3.520865386299023e-14,2.0489236007393878e-12,2767,1963,1931,245,652
ENSMUSG00000012405,Rpl15,66480,ribosomal protein L15,8883.591260139932,-1.6888807290886783,0.2233150432034161,-7.562771879860725,3.9456924363800355e-14,2.2818846133623917e-12,5443,6066,6054,7643,16126
ENSMUSG00000054065,Pkp3,56460,plakophilin 3,2608.867021523334,2.22104582759867,0.2939887913693257,7.554865671080854,4.192923624334894e-14,2.4098957942087777e-12,5008,4284,5038,490,683
ENSMUSG00000020108,Ddit4,74747,DNA-damage-inducible transcript 4,6543.093874643132,-1.4383806735242683,0.19042945238791295,-7.553351939458532,4.241966908396227e-14,2.4231260051581146e-12,5487,3946,5292,4709,12669
ENSMUSG00000024521,Pmaip1,58801,phorbol-12-myristate-13-acetate-induced protein 1,253.88249487767823,3.7051573488711536,0.4927432456454232,7.519448275780883,5.500787497296103e-14,3.123038560202684e-12,624,344,566,21,23
ENSMUSG00000036591,Arhgap21,71435,Rho GTPase activating protein 21,291.83798785237104,3.498439827239966,0.4654765487841526,7.515824022451961,5.655358257445608e-14,3.1913358021258215e-12,829,399,537,26,33
ENSMUSG00000075595,Zfp652,268469,zinc finger protein 652,3302.8252771353546,-1.3026231553098861,0.17348713086363474,-7.508471370904052,5.982176539896732e-14,3.35542444355292e-12,2929,2527,2399,2341,6068
ENSMUSG00000018537,Pcgf2,22658,polycomb group ring finger 2,198.259745656397,4.151630753505497,0.5538217373378432,7.496330450050415,6.562921330417892e-14,3.659123383683892e-12,548,414,248,11,16
ENSMUSG00000052125,F730043M19Rik,320046,RIKEN cDNA F730043M19 gene,179.36705691048283,3.136782236006636,0.41858531472672666,7.493770387177782,6.692275797859177e-14,3.7090345210635e-12,407,267,382,15,36
ENSMUSG00000068129,Cst7,13011,cystatin F (leukocystatin),816.0135861583271,3.1010091959253963,0.41560919881410746,7.4613584222239675,8.563494685345565e-14,4.718029527529737e-12,1184,1688,1799,92,117
ENSMUSG00000028680,Plk3,12795,polo like kinase 3,212.24678308277203,3.9080162320037846,0.5248443795828704,7.446047598165672,9.617811779719716e-14,5.267732087115899e-12,382,469,407,16,16
ENSMUSG00000021453,Gadd45g,23882,growth arrest and DNA-damage-inducible 45 gamma,316.50993461196526,2.8959587823922806,0.3902440053048416,7.4208924237800495,1.1633377989792145e-13,6.3344083311669385e-12,825,563,461,25,86
ENSMUSG00000011179,Odc1,18263,"ornithine decarboxylase, structural 1",2244.967873628247,1.7094019763398987,0.23258159625169597,7.3496871802789245,1.9867125981306617e-13,1.075481453557825e-11,3975,3762,3935,516,927
ENSMUSG00000028960,Ube4b,63958,ubiquitination factor E4B,710.4947526159128,-1.7153905973189492,0.2339661564347435,-7.331789449630917,2.270996969057976e-13,1.2222689467571569e-11,511,415,478,514,1542
ENSMUSG00000031428,Zcchc18,66995,"zinc finger, CCHC domain containing 18",238.69346755639236,3.3837556090962693,0.4618149819509912,7.327080630431692,2.3522031801674933e-13,1.2586990695712374e-11,376,423,594,20,35
ENSMUSG00000038335,Tsr1,104662,TSR1 20S rRNA accumulation,257.7962548842387,-4.703096106638221,0.6435627002555314,-7.307906602994271,2.713362735473811e-13,1.4436640245712374e-11,58,17,17,170,984
ENSMUSG00000025888,Casp1,12362,caspase 1,893.4607312940493,4.889862202528217,0.6717552014428699,7.27923236325559,3.3572499445339515e-13,1.776099672361115e-11,2064,1720,1712,43,12
ENSMUSG00000027639,Samhd1,56045,"SAM domain and HD domain, 1",5421.234448897673,1.261416826128404,0.1738964268493468,7.253839822834417,4.0511918142247703e-13,2.1311099989969964e-11,9310,8748,8521,1426,3288
ENSMUSG00000042363,Lgalsl,216551,galectin like,186.04022440843613,2.8986574041478717,0.4006523280409153,7.234844780065414,4.660618721198901e-13,2.437922523206908e-11,386,293,396,20,40
ENSMUSG00000002524,Puf60,67959,poly-U binding splicing factor 60,563.1357744057267,-2.7860685907771283,0.3853805077849223,-7.229396750735536,4.85144183109922e-13,2.5235628429812754e-11,238,239,154,399,1679
ENSMUSG00000007815,Rhoa,11848,ras homolog family member A,552.3934976898414,-3.4215577128974783,0.47354264216006636,-7.225447949713739,4.994527455642727e-13,2.583558063304968e-11,175,71,188,404,1794
ENSMUSG00000027330,Cdc25b,12531,cell division cycle 25B,2422.975294083303,3.476347235618333,0.4813329367783144,7.222334002086835,5.110276724342849e-13,2.628827987864987e-11,7091,3086,4532,244,195
ENSMUSG00000054199,Gon4l,76022,gon-4-like (C.elegans),1631.1949846995853,-2.603460847660877,0.3633359090420201,-7.165437774992355,7.75383704455906e-13,3.945135339993957e-11,941,718,389,1535,3759
ENSMUSG00000078974,Sec61g,20335,"SEC61, gamma subunit",289.82381380511157,-2.651486885029716,0.3700238326198777,-7.165719208561264,7.73792305430399e-13,3.945135339993957e-11,123,83,147,245,744
ENSMUSG00000070319,Eif3g,53356,"eukaryotic translation initiation factor 3, subunit G",578.5157376842135,-3.737704920419357,0.5247423255279573,-7.122933940308231,1.0565346695497455e-12,5.3464099500965656e-11,201,63,116,363,2098
ENSMUSG00000029406,Pitpnm2,19679,"phosphatidylinositol transfer protein, membrane-associated 2",1659.9996850495363,-2.130184794227558,0.29938832384822284,-7.115123151253791,1.1181295231015756e-12,5.627515670053389e-11,1004,970,681,1716,2905
ENSMUSG00000089929,Bcl2a1b,12045,B cell leukemia/lymphoma 2 related protein A1b,500.67845145279693,2.523411130115486,0.35483025091662207,7.111600895348792,1.1470455912502494e-12,5.742011559210254e-11,1033,685,1115,75,119
ENSMUSG00000034177,Rnf43,207742,ring finger protein 43,613.5093362718524,2.067379805292361,0.29089902322312383,7.106864032701307,1.1870927606149773e-12,5.910706253521954e-11,1361,805,1197,106,226
ENSMUSG00000027215,Cd82,12521,CD82 antigen,2487.711084867475,1.5158640913462174,0.21351893465414376,7.099436374584773,1.2526669820669996e-12,6.204033122354167e-11,4453,3444,4806,554,1346
ENSMUSG00000027030,Stk39,53416,serine/threonine kinase 39,997.1658682125799,1.4589248390167524,0.20600575177651398,7.081961675514147,1.4212796875674603e-12,7.001870460815144e-11,1994,1423,1659,232,551
ENSMUSG00000031004,Mki67,17345,antigen identified by monoclonal antibody Ki 67,2067.069234925121,4.347735446031157,0.6158735195235261,7.059461574829205,1.6714898866694336e-12,8.191180176199524e-11,7983,2300,2849,124,77
ENSMUSG00000030671,Pde3b,18576,"phosphodiesterase 3B, cGMP-inhibited",3241.4482648919,-1.2715140469387542,0.18048002113777797,-7.045178956224101,1.8522329914149588e-12,8.98236530367952e-11,3061,2459,2315,2284,5894
ENSMUSG00000048376,F2r,14062,coagulation factor II (thrombin) receptor,836.7005520238366,1.889965879001336,0.2689071050405857,7.028322582685522,2.0903119106565784e-12,1.0084401139960311e-10,1341,1513,1558,156,352
ENSMUSG00000024277,Mapre2,212307,"microtubule-associated protein, RP/EB family, member 2",1491.4241591283499,1.6440017421569235,0.23471590430835215,7.004219620316642,2.4836625989589094e-12,1.1920300236549694e-10,3407,2092,2327,313,741
ENSMUSG00000039153,Runx2,12393,runt related transcription factor 2,645.766201212807,4.325845898240798,0.617856209329375,7.001379662326447,2.5345407591572544e-12,1.210210718385292e-10,2221,890,939,41,23
ENSMUSG00000006932,Ctnnb1,12387,"catenin (cadherin associated protein), beta 1",577.5035189739575,-1.9820557818960665,0.2836832607732395,-6.9868619547503394,2.8110257958979738e-12,1.3353806727350017e-10,340,280,380,427,1358
ENSMUSG00000008999,Bmp7,12162,bone morphogenetic protein 7,317.3662150906781,2.912712830411916,0.41786290994448855,6.970498603953288,3.158196568508606e-12,1.4926887436235345e-10,471,599,738,26,83
ENSMUSG00000068823,Csde1,229663,"cold shock domain containing E1, RNA binding",5536.679550635343,1.27869258653089,0.18373649277977674,6.959382794268898,3.4176671347754895e-12,1.6071666006007366e-10,9278,8354,9606,1321,3619
ENSMUSG00000004665,Cnn2,12798,calponin 2,2905.876125086421,-1.8292903577396582,0.2633114981468121,-6.947248299501597,3.7247979903257464e-12,1.7340797043961512e-10,2558,1336,1629,2289,6136
ENSMUSG00000062006,Rpl34,68436,ribosomal protein L34,2112.493265575931,-4.038408949074379,0.5812636696256721,-6.9476369504997155,3.714554145383358e-12,1.7340797043961512e-10,601,277,263,833,9075
ENSMUSG00000025162,Csnk1d,104318,"casein kinase 1, delta",522.3804775894216,-2.0454900254982995,0.2952302617178535,-6.928456498992435,4.25456952544808e-12,1.9652969850262703e-10,379,266,239,396,1231
ENSMUSG00000047945,Marcksl1,17357,MARCKS-like 1,629.2697477962704,2.042655074344955,0.29571199013132526,6.907582859382249,4.929810254257996e-12,2.2500717292841274e-10,1251,1021,1132,127,198
ENSMUSG00000022686,B3gnt5,108105,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5",292.22169114524996,2.4685798549585223,0.35770842374677153,6.901095112890257,5.160316609983954e-12,2.3437906319785654e-10,729,398,538,37,90
ENSMUSG00000031995,St14,19143,suppression of tumorigenicity 14 (colon carcinoma),234.2300992668504,3.233986006855702,0.4687900038814239,6.89858141188887,5.252438646341807e-12,2.374051273596532e-10,462,551,345,23,35
ENSMUSG00000049555,Tmie,20776,transmembrane inner ear,1220.5043631949052,-2.4255608555093464,0.35206045768878835,-6.889614560614685,5.594375711812165e-12,2.5163880315305833e-10,476,632,543,827,3454
ENSMUSG00000032578,Cish,12700,cytokine inducible SH2-containing protein,1647.891571274856,1.9471577090616328,0.28355560197032115,6.866934370301863,6.559622853556397e-12,2.93637732641652e-10,3567,2259,3084,347,552
ENSMUSG00000023048,Prr13,66151,proline rich 13,2768.2673582245843,2.3323808370003385,0.3404709032162382,6.850455692300403,7.361511036289311e-12,3.27957077793731e-10,6538,3950,5072,253,1233
ENSMUSG00000003038,Hmgn2,15331,high mobility group nucleosomal binding domain 2,1033.764537760312,-3.318023362800631,0.4853510388819544,-6.8363372013047865,8.124358641789198e-12,3.602185872080915e-10,325,232,298,487,3967
ENSMUSG00000032501,Trib1,211770,tribbles pseudokinase 1,343.0395624408159,2.0854996592751447,0.3062077585951662,6.810734217980284,9.710188155849282e-12,4.2849081478252444e-10,796,504,584,56,131
ENSMUSG00000000386,Mx1,17857,MX dynamin-like GTPase 1,175.50876645660173,2.8053354196195315,0.4119921874029133,6.8091956726257425,9.814591358907545e-12,4.3105500067352904e-10,365,349,289,20,40
ENSMUSG00000028797,Tmem234,76799,transmembrane protein 234,1417.288614295608,1.5685657756138025,0.2304216168567047,6.807372489662144,9.939733952329124e-12,4.3450170342787076e-10,2712,1967,2632,273,822
ENSMUSG00000022102,Dok2,13449,docking protein 2,2513.237015824883,1.2377094396495036,0.18199608934204958,6.800747445310821,1.0407773896695184e-11,4.528354334211629e-10,4834,3805,3727,625,1650
ENSMUSG00000041849,Card6,239319,"caspase recruitment domain family, member 6",3673.0131316310403,-1.2978831395889983,0.19117447933367546,-6.788997904493708,1.1291508151628189e-11,4.890010809293491e-10,3278,2725,2761,2398,7232
ENSMUSG00000078771,Evi2a,14017,ecotropic viral integration site 2a,579.3795758444084,2.0456082990404436,0.30290279652213725,6.753349003467992,1.4447085198956082e-11,6.227630105901855e-10,1276,948,926,115,186
ENSMUSG00000031848,Lsm4,50783,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated",546.2568267575172,-3.1668457124474556,0.47011133097995417,-6.736373926248742,1.6238806455769867e-11,6.935758115122625e-10,109,149,226,383,1750
ENSMUSG00000030172,Erc1,111173,ELKS/RAB6-interacting/CAST family member 1,330.43649607027413,-2.372620598184021,0.3525874197806251,-6.729169746499271,1.7063390197625542e-11,7.254667859821526e-10,198,154,118,255,847
ENSMUSG00000028268,Gbp3,55932,guanylate binding protein 3,766.4596094049455,2.1283176336149294,0.3163411546015786,6.727918902285972,1.7210679247370565e-11,7.284028839648514e-10,1153,1560,1402,116,298
ENSMUSG00000026728,Vim,22352,vimentin,14277.664453973766,1.7325445548494303,0.25784117987874766,6.719425328662304,1.8244264760485714e-11,7.686531637324999e-10,33376,19896,22521,3287,5668
ENSMUSG00000040699,Limd2,67803,LIM domain containing 2,6233.911446373783,-1.56695970250528,0.23337942125525474,-6.714215392587869,1.8908083655605386e-11,7.894760848311289e-10,4561,4322,4240,5713,9799
ENSMUSG00000096210,H1f0,14958,H1.0 linker histone,886.9251154748729,1.6425213402792358,0.24461319477578067,6.714769993437259,1.8836309988760947e-11,7.894760848311289e-10,1835,1182,1616,193,426
ENSMUSG00000029401,Rilpl2,80291,Rab interacting lysosomal protein-like 2,958.1269530246336,2.7427797995811796,0.4087226363983596,6.710613886596538,1.938073146190633e-11,8.055981725080797e-10,1816,1566,2079,146,147
ENSMUSG00000089417,Gm22009,115489854,"predicted gene, 22009",269.5391579944261,3.4276080382137972,0.5110713555944677,6.706711304973988,1.990595242994149e-11,8.237525470008233e-10,555,705,315,20,42
ENSMUSG00000030435,U2af2,22185,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,2488.6424908279673,1.4748446739805983,0.22009372839213984,6.700984552148961,2.070199284427091e-11,8.529037848363117e-10,5169,3628,3923,492,1556
ENSMUSG00000030199,Etv6,14011,ets variant 6,856.4652082055949,2.360717924490387,0.3532207660604668,6.683406388644383,2.3345100718527932e-11,9.575604968731875e-10,2030,1740,1012,114,286
ENSMUSG00000020205,Phlda1,21664,"pleckstrin homology like domain, family A, member 1",276.8872603591149,2.379704233947528,0.3569188016534733,6.667354655801922,2.604551808791951e-11,1.0636395566518359e-9,695,409,460,40,84
ENSMUSG00000028798,Eif3i,54709,"eukaryotic translation initiation factor 3, subunit I",584.3628164782683,-3.1940004215102777,0.47938233363794036,-6.662741192967256,2.6876672079886334e-11,1.0927890556149417e-9,220,78,230,455,1770
ENSMUSG00000041164,Zmiz2,52915,"zinc finger, MIZ-type containing 2",1950.574020312241,1.3816764694409325,0.20792873312274743,6.644952088585476,3.033157235389522e-11,1.2279011747266017e-9,3518,2910,3348,412,1269
ENSMUSG00000022263,Trio,223435,triple functional domain (PTPRF interacting),1031.9343547073925,-2.0209352598340473,0.3045900613022373,-6.634935004752904,3.246455540811187e-11,1.30856049958844e-9,577,688,468,795,2381
