gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD8_S58_L002,62-CD8_S60_L002,63-CD8_S62_L002,57-CD8-D_S48_L002,58-CD8-D_S52_L002,60-CD8-D_S56_L002
ENSMUSG00000039899,Fgl2,14190,fibrinogen-like protein 2,244.17350049332984,1.798684285072856,0.4907822267401318,3.664933624471401,2.4740273794931084e-4,0.01733912573427824,164,81,126,271,553,196
ENSMUSG00000097415,AU020206,108167440,expressed sequence AU020206,2239.4426758677973,0.6199087500957657,0.16942539188745256,3.6588892797578083,2.5331074260101814e-4,0.01761766546441127,1742,1754,2516,2524,2433,2399
ENSMUSG00000054871,Tmem158,72309,transmembrane protein 158,73.85868681562621,2.37475930338158,0.6494462576214525,3.6565909426885534,2.5559175901306025e-4,0.01764164027551509,39,25,16,140,96,97
ENSMUSG00000023852,Chd1,12648,chromodomain helicase DNA binding protein 1,453.96797867753924,-0.9227238102422806,0.25260411251052006,-3.6528455577058447,2.593502322298225e-4,0.017766465908615886,727,649,629,237,281,341
ENSMUSG00000044786,Zfp36,22695,zinc finger protein 36,16527.6128733322,0.7561672777408909,0.20720686073200265,3.649335138178185,2.6291991041312084e-4,0.017876591819208535,10921,12499,18494,12700,17958,26824
ENSMUSG00000078922,Tgtp1,21822,T cell specific GTPase 1,6739.764573204055,-0.4721009453484518,0.12954349932215398,-3.6443430030742974,2.680757129632765e-4,0.01809213200598824,8569,9267,8549,5043,5247,5034
ENSMUSG00000047810,Ccdc88b,78317,coiled-coil domain containing 88B,6969.506604826657,0.4134594275790263,0.11369567189482402,3.636545003766753,2.7631938517811057e-4,0.018511367046748276,6802,6539,6857,6579,6570,8633
ENSMUSG00000038838,Vars2,68915,"valyl-tRNA synthetase 2, mitochondrial",287.3719556060109,1.8306338630839998,0.5047166412044014,3.627052713608912,2.866747851748338e-4,0.0190649194724665,102,140,187,478,143,612
ENSMUSG00000025762,Larp1b,214048,La ribonucleoprotein 1B,207.73226062973217,-1.596185697990669,0.44137337396641824,-3.616406861262352,2.987207313129571e-4,0.019542069480011907,392,303,363,105,48,130
ENSMUSG00000025907,Rb1cc1,12421,RB1-inducible coiled-coil 1,1157.2325874382818,-0.6135847450936631,0.16973041914354753,-3.6150546742875296,3.002842418177661e-4,0.019542069480011907,1655,1451,1631,692,874,935
ENSMUSG00000028885,Smpdl3b,100340,"sphingomyelin phosphodiesterase, acid-like 3B",179.68913384843242,1.9878925838557637,0.5497959596541103,3.6156915105494667,2.9954692667086286e-4,0.019542069480011907,79,56,113,364,283,112
ENSMUSG00000003541,Ier3,15937,immediate early response 3,215.2872656675279,1.8376551763846063,0.5089582309852042,3.610620802472155,3.054649861445014e-4,0.019599235836356,87,106,126,335,429,131
ENSMUSG00000037318,Traf3ip3,215243,TRAF3 interacting protein 3,1913.2077353109216,-0.5247414926639918,0.14526939680678627,-3.6121957149854325,3.03615273890006e-4,0.019599235836356,2500,2350,2801,1306,1276,1711
ENSMUSG00000001729,Akt1,11651,thymoma viral proto-oncogene 1,121.85339551115915,-1.9021202659830616,0.5291030182787926,-3.5949903899070272,3.244035514051757e-4,0.020668816481486406,246,108,309,47,43,50
ENSMUSG00000001419,Mef2d,17261,myocyte enhancer factor 2D,3132.87956599894,0.452704527371884,0.12630127840891214,3.5843226060326243,3.3795416383454734e-4,0.021235175080665934,2918,2725,3328,2764,3391,3747
ENSMUSG00000032231,Anxa2,12306,annexin A2,77.10514622630602,2.639254104454016,0.736068751015796,3.585608138929644,3.3629361242816665e-4,0.021235175080665934,12,30,30,89,206,62
ENSMUSG00000015312,Gadd45b,17873,growth arrest and DNA-damage-inducible 45 beta,268.81396688358546,1.424197622242659,0.39840891386881255,3.574713247283459,3.5061195053929974e-4,0.02187962658468192,192,147,154,476,225,355
ENSMUSG00000020482,Ccdc117,104479,coiled-coil domain containing 117,1185.6452952669852,0.665614338262055,0.18661862600445878,3.566709028530474,3.614924813064757e-4,0.022253770251238515,1022,1053,1017,1247,1463,1234
ENSMUSG00000068267,Cenpb,12616,centromere protein B,1545.4584742935735,-0.5854395556290004,0.16411950138116913,-3.5671541206386643,3.608792483812478e-4,0.022253770251238515,2183,2045,2031,995,1235,1134
ENSMUSG00000060036,Rpl3,27367,ribosomal protein L3,2480.8111585617316,0.7527065571281286,0.21207419612412579,3.549260451693868,3.8631477544997015e-4,0.02362224106795086,1535,2197,2529,2374,2416,3779
ENSMUSG00000024238,Zeb1,21417,zinc finger E-box binding homeobox 1,356.49864717064327,1.3470075307264577,0.3810398045074772,3.535083513040237,4.0764630101826837e-4,0.02476043632384962,137,252,293,326,602,470
ENSMUSG00000050335,Lgals3,16854,"lectin, galactose binding, soluble 3",337.54245981494194,1.2326863485936352,0.34902002378992847,3.531849935737717,4.126634630039535e-4,0.02481012923835396,230,218,233,570,356,343
ENSMUSG00000064030,Pym1,78428,"PYM homolog 1, exon junction complex associated factor",335.8547203383212,-1.3566090059503728,0.3841940213732559,-3.5310518396442894,4.139106183986172e-4,0.02481012923835396,326,664,639,151,134,234
ENSMUSG00000028071,Sh2d2a,27371,SH2 domain containing 2A,6835.6095068184995,0.4615676163120374,0.13114203694959556,3.5196007858978193,4.32196793458285e-4,0.025736895328094343,6786,5310,7466,7000,7549,6937
ENSMUSG00000028960,Ube4b,63958,ubiquitination factor E4B,723.9618517932417,1.1837312360537777,0.3371481686591512,3.5110119113549207,4.464043955614458e-4,0.026410327584158004,420,424,667,477,935,1388
ENSMUSG00000038065,Mturn,68235,"maturin, neural progenitor differentiation regulator homolog (Xenopus)",1449.68059215916,-0.6110634043352496,0.1750819767318637,-3.4901559586061053,4.8273873732492884e-4,0.027661840476524698,1971,1967,1976,1124,908,1081
ENSMUSG00000053898,Ech1,51798,"enoyl coenzyme A hydratase 1, peroxisomal",176.07185029340607,2.7103801743965357,0.7760542819304372,3.4925136520791527,4.784971356321035e-4,0.027661840476524698,49,37,74,626,91,72
ENSMUSG00000057561,Eif1a,13664,eukaryotic translation initiation factor 1A,243.22183802549546,1.591024234197297,0.4551812310332084,3.4953643202419777,4.734150775613724e-4,0.027661840476524698,155,135,118,212,535,243
ENSMUSG00000067038,Rps12-ps3,100034727,"ribosomal protein S12, pseudogene 3",6559.199076745427,0.4509469817168347,0.12903185447964266,3.494850039437204,4.743281784526513e-4,0.027661840476524698,6423,6250,6016,6561,7367,6632
ENSMUSG00000068923,Syt11,229521,synaptotagmin XI,1618.4134289736348,0.6461065399589532,0.18507305839010618,3.491089116801959,4.8105576588490696e-4,0.027661840476524698,1446,1345,1477,2052,1582,1703
ENSMUSG00000038518,Jarid2,16468,"jumonji, AT rich interactive domain 2",1427.1319945617088,-0.6773167129796099,0.19458967984735498,-3.4807432414243555,5.000245707863019e-4,0.028473274152712478,1641,1995,2313,1016,1045,911
ENSMUSG00000036270,Edc4,234699,enhancer of mRNA decapping 4,404.66795281576816,1.4848387713128377,0.42728323665176243,3.4750690969020797,5.10721780762365e-4,0.028901777295191975,252,256,208,243,481,951
ENSMUSG00000026399,Cd55,13136,"CD55 molecule, decay accelerating factor for complement",305.43359975773393,-1.0678089508862363,0.3079768685238768,-3.467172570473264,5.259640994140446e-4,0.029580610554082468,404,448,551,157,210,169
ENSMUSG00000037649,H2-DMa,14998,"histocompatibility 2, class II, locus DMa",916.8333927904488,-0.7114230218806359,0.20528849157565332,-3.465479318495849,5.292872336763428e-4,0.029584883349847605,1139,1290,1423,496,701,705
ENSMUSG00000055435,Maf,17132,MAF bZIP transcription factor,495.04036236333997,1.505049918426041,0.4354427019974285,3.4563673050947794,5.475087027149566e-4,0.030416779209975424,387,184,308,753,891,304
ENSMUSG00000020914,Top2a,21973,topoisomerase (DNA) II alpha,2879.597499891104,-0.6534802755053438,0.18963344553823958,-3.446018046292206,5.689123657976925e-4,0.03141430645322894,4608,2738,4673,1990,1786,2331
ENSMUSG00000023991,Foxp4,74123,forkhead box P4,2237.1288740559103,0.522588231502428,0.15191750121436448,3.4399475197069322,5.818269951076012e-4,0.03174266917619972,1893,2095,2219,2249,2094,2871
ENSMUSG00000041852,Tcf20,21411,transcription factor 20,4241.227685029034,-0.5678973394574761,0.1650508291262679,-3.440742118435654,5.801211512168885e-4,0.03174266917619972,5916,4717,6596,2762,2538,4089
ENSMUSG00000026919,Lcn4,16821,lipocalin 4,430.504031382378,-0.8262650375756075,0.2405136941567092,-3.4354178479219812,5.916408145584269e-4,0.03208594917524897,611,544,715,268,272,306
ENSMUSG00000027255,Arfgap2,77038,ADP-ribosylation factor GTPase activating protein 2,1056.1328997391647,0.8777458150746534,0.25600467150572764,3.428632024220759,6.066314051771507e-4,0.03270425285543799,1046,742,723,1410,907,1401
ENSMUSG00000027405,Nop56,67134,NOP56 ribonucleoprotein,2914.0696650202117,0.551594626626326,0.16108739277523562,3.424194886535677,6.166238336797298e-4,0.03285415057693578,2437,2655,2904,2412,3176,3934
ENSMUSG00000046434,Hnrnpa1,15382,heterogeneous nuclear ribonucleoprotein A1,16738.735359371574,-0.3857286601927536,0.11260058042694938,-3.425636517415631,6.133606082530113e-4,0.03285415057693578,19949,21785,22306,11026,13818,14839
ENSMUSG00000003545,Fosb,14282,FBJ osteosarcoma oncogene B,13667.63130959353,1.4494055615254484,0.42385259076721665,3.4195982119676933,6.271368956365644e-4,0.03322002474502755,5112,7331,12663,12866,15937,26629
ENSMUSG00000048546,Tob2,57259,"transducer of ERBB2, 2",2739.1439891311816,0.5399515203537099,0.1583214905723097,3.4104752197687236,6.484977681002134e-4,0.034152966272607194,2333,2353,2887,2337,2843,3742
ENSMUSG00000021709,Erbin,59079,Erbb2 interacting protein,1377.6679813926812,0.7076459817194946,0.20825950986753058,3.397904768764764,6.79040531565908e-4,0.03535279018912565,1146,905,1524,1235,1766,1668
ENSMUSG00000031530,Dusp4,319520,dual specificity phosphatase 4,493.554871648002,1.0385157143780324,0.30559482194525206,3.398341986841926,6.779561394273867e-4,0.03535279018912565,485,267,344,596,677,522
ENSMUSG00000035437,Rabgap1,227800,RAB GTPase activating protein 1,576.8450723463702,1.696130295170569,0.49955026552939563,3.3953145703427947,6.85497905554477e-4,0.03548620123583431,617,98,211,709,828,868
ENSMUSG00000043931,Gimap7,231932,"GTPase, IMAP family member 7",4836.788881802055,0.5178942106172648,0.15269293101893322,3.3917366518627396,6.945115790356097e-4,0.03574968924629062,4281,3817,5441,5261,5483,4664
ENSMUSG00000013833,Med16,216154,mediator complex subunit 16,1091.0220928816252,-0.7365801741150435,0.21746010765211468,-3.387196769411149,7.061072491481439e-4,0.03614237723027382,1635,1603,1347,614,667,969
ENSMUSG00000015619,Gata3,14462,GATA binding protein 3,1596.2250579111537,0.5873907629605953,0.17424229034779734,3.3711147953124962,7.48646547658038e-4,0.03775548569378128,1568,1304,1443,1620,1957,1622
ENSMUSG00000029146,Snx17,266781,sorting nexin 17,259.742158131759,-1.5075591217624438,0.4474657270817485,-3.3691052309063765,7.541263164243546e-4,0.03775548569378128,239,359,725,95,147,127
ENSMUSG00000030002,Dusp11,72102,dual specificity phosphatase 11 (RNA/RNP complex 1-interacting),690.1689044858614,0.9557076842527642,0.2836703086269697,3.369079015983773,7.541980459080444e-4,0.03775548569378128,416,599,568,563,1028,904
ENSMUSG00000034796,Cpne7,102278,copine VII,210.00955867358886,1.7480042134720957,0.5182044917714455,3.3731938669552375,7.430161794207949e-4,0.03775548569378128,106,83,140,486,195,175
ENSMUSG00000020064,Herc4,67345,hect domain and RLD 4,381.64086055996876,1.4511418187047198,0.4310104590005911,3.36683667043618,7.603570710813386e-4,0.03785581024383648,171,205,322,657,232,631
ENSMUSG00000035545,Leng8,232798,leukocyte receptor cluster (LRC) member 8,1715.297251212739,-0.6267580833954016,0.18667468012118046,-3.357488455255633,7.865402801805837e-4,0.03868981968171899,2291,2126,2648,892,1253,1567
ENSMUSG00000051339,2900026A02Rik,243219,RIKEN cDNA 2900026A02 gene,264.3783044153489,1.7991641024569007,0.5360513236384802,3.3563280662100925,7.898481462846813e-4,0.03868981968171899,108,134,158,191,712,207
ENSMUSG00000063229,Ldha,16828,lactate dehydrogenase A,239.3888805926741,1.6159532359846722,0.4810547104224321,3.3591880527801994,7.81718521552945e-4,0.03868981968171899,115,165,114,474,161,337
ENSMUSG00000021701,Plk2,20620,polo like kinase 2,142.13500871414595,1.440689942705556,0.42949326938458604,3.3543946911435825,7.953882196753429e-4,0.0387528452912409,74,74,113,160,166,245
ENSMUSG00000038072,Galnt11,231050,polypeptide N-acetylgalactosaminyltransferase 11,301.6270377294945,2.4350850480745425,0.7263376845626854,3.352552262988616,8.007012244486401e-4,0.038804196042295534,237,31,51,634,578,128
ENSMUSG00000011179,Odc1,18263,"ornithine decarboxylase, structural 1",1704.0787079924355,0.6266337067532124,0.18734334583291223,3.3448410135265463,8.23297495081597e-4,0.0393657294634965,1623,1190,1748,1476,1842,2367
ENSMUSG00000029344,Tpst2,22022,protein-tyrosine sulfotransferase 2,4324.922759067469,0.6349811725163127,0.1898169020776811,3.3452298797735702,8.221439809052739e-4,0.0393657294634965,4022,4103,3250,4921,5267,4013
ENSMUSG00000025997,Ikzf2,22779,IKAROS family zinc finger 2,849.0028618673296,0.9871898255255919,0.29532422017433574,3.342732353421044,8.295787126684183e-4,0.039366102349593535,642,416,897,1224,758,1075
ENSMUSG00000031090,Nadsyn1,78914,NAD synthetase 1,207.85186700334305,1.818449312511218,0.5454934960828601,3.333585689965764,8.57342585036923e-4,0.04047278907912645,141,118,46,202,450,226
ENSMUSG00000028618,Tmem59,56374,transmembrane protein 59,464.8704489866766,-1.5169180437468066,0.4554629563117435,-3.330497074955413,8.669107441653357e-4,0.04053886143753827,966,268,1154,164,185,317
ENSMUSG00000030795,Fus,233908,fused in sarcoma,4459.109824609232,-0.5894707423705021,0.17700428162184204,-3.33026261833523,8.676410910240329e-4,0.04053886143753827,5591,6001,6529,2452,2868,4512
ENSMUSG00000032501,Trib1,211770,tribbles pseudokinase 1,119.23198018501532,1.6357937235997855,0.4928379986854272,3.3191306838413928,9.029816005230326e-4,0.0418239547449605,61,75,59,130,127,242
ENSMUSG00000116220,A430088P11Rik,106059,RIKEN cDNA A430088P11 gene,274.8080436359978,-1.2514724723893171,0.37709548636020696,-3.318715067286414,9.043265376750321e-4,0.0418239547449605,416,410,486,134,92,223
ENSMUSG00000006494,Pdk1,228026,"pyruvate dehydrogenase kinase, isoenzyme 1",796.2215252006531,-0.7035325356329172,0.21213322117345884,-3.3164656235415713,9.116380208300407e-4,0.04192963794525985,1259,996,1081,446,602,608
ENSMUSG00000022561,Gpaa1,14731,GPI anchor attachment protein 1,402.9613820997935,1.085688740479691,0.3274893648418056,3.315187780232605,9.158158216558786e-4,0.04192963794525985,225,386,251,446,525,521
ENSMUSG00000036980,Taf6,21343,TATA-box binding protein associated factor 6,182.2823989783983,2.1437078303533643,0.6485966821717445,3.3051476969870213,9.492636186307685e-4,0.043243704146724654,77,48,106,181,527,87
ENSMUSG00000000823,Zfp512b,269401,zinc finger protein 512B,2291.4247619833823,-0.5726222013862922,0.17343331448946284,-3.3016851639601374,9.610587780839581e-4,0.043484370802190024,3024,2940,3312,1291,1558,2227
ENSMUSG00000015437,Gzmb,14939,granzyme B,764.5940712053913,1.4390922185031851,0.4361658396591554,3.2994152399183143,9.688648087854873e-4,0.043484370802190024,641,290,472,1379,1170,404
ENSMUSG00000032515,Csrnp1,215418,cysteine-serine-rich nuclear protein 1,1647.9166422277435,0.8909985305455422,0.26999891560669004,3.300007811303465,9.66821374096953e-4,0.043484370802190024,1345,1147,1425,1120,1786,3061
ENSMUSG00000045071,E130308A19Rik,230259,RIKEN cDNA E130308A19 gene,123.21960467943812,1.543575238847038,0.4686123917577804,3.293927488893405,9.87979816840766e-4,0.04412492211390304,80,70,62,114,193,197
ENSMUSG00000001774,Chordc1,66917,"cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1",2227.571736604964,0.6101278580396478,0.18542356637891655,3.2904547677226743,0.0010002558169191157,0.04445527194121982,2034,1756,2192,2146,3006,2144
ENSMUSG00000057322,Rpl38,67671,ribosomal protein L38,278.66213295443424,1.0923776891923247,0.3323368560369409,3.286959208252549,0.0010127550281077997,0.04479228670432118,239,198,161,345,347,337
ENSMUSG00000020901,Pik3r5,320207,phosphoinositide-3-kinase regulatory subunit 5,6255.77695532674,0.38449508442614505,0.11707291160190822,3.284236115469413,0.001022592111283495,0.04500887307199962,5880,5509,7035,6344,5716,7254
ENSMUSG00000041328,Pcf11,74737,PCF11 cleavage and polyadenylation factor subunit,2906.4179491320806,0.3998917599144662,0.12228422361733893,3.270182760172218,0.0010747802063295585,0.04707847336475292,2831,2602,3058,2713,2807,3522
ENSMUSG00000040481,Bptf,207165,bromodomain PHD finger transcription factor,1240.7731458333253,1.0150731414909884,0.3114568171846165,3.259113576856795,0.0011176091603352126,0.0487202730134647,666,842,1296,2066,1266,1103
ENSMUSG00000018501,Ncor1,20185,nuclear receptor co-repressor 1,5214.446289222745,0.6223372819373103,0.19107182593855257,3.25708554299078,0.0011256250516661615,0.048736682817494686,4107,3824,6090,4119,6878,6315
ENSMUSG00000032051,Fdx1,14148,ferredoxin 1,187.20910196995575,-1.3191519716142726,0.4051057455068493,-3.2563151380729285,0.0011286840165175478,0.048736682817494686,327,304,269,65,96,135
ENSMUSG00000038550,Ciart,229599,circadian associated repressor of transcription,112.66577413982245,2.009472969408462,0.6177480822250196,3.252900376753409,0.0011423353930086885,0.049093480026896986,39,37,78,263,107,109
ENSMUSG00000043384,Gprasp1,67298,G protein-coupled receptor associated sorting protein 1,709.2814915777777,0.7349818903959908,0.22621012026755308,3.2491114434963433,0.0011576611435155774,0.04951854778671561,531,619,649,756,908,738
ENSMUSG00000031995,St14,19143,suppression of tumorigenicity 14 (colon carcinoma),80.53491733735578,2.28438493179834,0.703513119445598,3.247110634693699,0.001165830616154563,0.04963496609244964,46,20,27,200,76,78
ENSMUSG00000060012,Kif13b,16554,kinesin family member 13B,750.4745058717139,0.8412896981356307,0.2598543397487013,3.2375433827629014,0.0012056360726079422,0.05109093143037656,560,549,717,986,934,669
ENSMUSG00000011256,Adam19,11492,a disintegrin and metallopeptidase domain 19 (meltrin beta),4800.243073404049,0.5187601511073732,0.16053150056222262,3.2315162400559494,0.001231353265438398,0.0519391648213391,4924,3565,4925,5241,5491,4555
